rental_id,r_date,r_month,r_year,customer_id,inventory_id,store_id,film_id,language_id,rental_duration,rental_rate,length,rating,special_features,category_id
6244,2005-07-11,07,2005,383,1558,2,341,1,5,0.99,82,PG,"Trailers,Deleted Scenes",4
8074,2005-07-28,07,2005,1,1558,2,341,1,5,0.99,82,PG,"Trailers,Deleted Scenes",4
12185,2005-08-18,08,2005,588,1558,2,341,1,5,0.99,82,PG,"Trailers,Deleted Scenes",4
1054,2005-05-31,05,2005,126,1575,1,346,1,4,4.99,128,R,"Deleted Scenes",4
3196,2005-06-21,06,2005,52,1575,1,346,1,4,4.99,128,R,"Deleted Scenes",4
3487,2005-07-05,07,2005,586,1575,1,346,1,4,4.99,128,R,"Deleted Scenes",4
6941,2005-07-26,07,2005,441,1575,1,346,1,4,4.99,128,R,"Deleted Scenes",4
15402,2005-08-22,08,2005,293,1575,1,346,1,4,4.99,128,R,"Deleted Scenes",4
11258,2005-08-02,08,2005,242,1576,1,346,1,4,4.99,128,R,"Deleted Scenes",4
13041,2005-08-19,08,2005,462,1576,1,346,1,4,4.99,128,R,"Deleted Scenes",4
6966,2005-07-27,07,2005,45,1577,2,346,1,4,4.99,128,R,"Deleted Scenes",4
12490,2005-08-18,08,2005,187,1577,2,346,1,4,4.99,128,R,"Deleted Scenes",4
441,2005-05-27,05,2005,54,1578,2,346,1,4,4.99,128,R,"Deleted Scenes",4
3270,2005-06-21,06,2005,86,1578,2,346,1,4,4.99,128,R,"Deleted Scenes",4
4266,2005-07-07,07,2005,509,1578,2,346,1,4,4.99,128,R,"Deleted Scenes",4
7568,2005-07-27,07,2005,296,1578,2,346,1,4,4.99,128,R,"Deleted Scenes",4
12412,2005-08-18,08,2005,75,1578,2,346,1,4,4.99,128,R,"Deleted Scenes",4
5937,2005-07-10,07,2005,580,1579,2,346,1,4,4.99,128,R,"Deleted Scenes",4
7691,2005-07-28,07,2005,112,1579,2,346,1,4,4.99,128,R,"Deleted Scenes",4
14889,2005-08-22,08,2005,299,1579,2,346,1,4,4.99,128,R,"Deleted Scenes",4
10330,2005-08-01,08,2005,7,1580,2,346,1,4,4.99,128,R,"Deleted Scenes",4
9923,2005-07-31,07,2005,209,1635,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
13133,2005-08-19,08,2005,523,1635,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
7942,2005-07-28,07,2005,56,1636,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
14369,2005-08-21,08,2005,392,1636,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
8573,2005-07-29,07,2005,179,1637,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
14485,2005-08-21,08,2005,241,1637,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
5715,2005-07-10,07,2005,132,1638,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
7231,2005-07-27,07,2005,86,1638,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
15993,2005-08-23,08,2005,12,1638,2,357,1,7,0.99,114,G,"Trailers,Commentaries",4
1055,2005-05-31,05,2005,108,1639,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
3443,2005-06-21,06,2005,377,1639,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
5046,2005-07-09,07,2005,227,1639,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
9300,2005-07-30,07,2005,571,1639,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
12444,2005-08-18,08,2005,285,1639,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
6601,2005-07-12,07,2005,464,1640,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
8233,2005-07-29,07,2005,93,1640,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
11935,2005-08-17,08,2005,66,1640,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
2385,2005-06-18,06,2005,298,1641,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
6502,2005-07-12,07,2005,40,1641,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
10234,2005-08-01,08,2005,207,1641,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
12383,2005-08-18,08,2005,295,1641,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
801,2005-05-29,05,2005,402,1642,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
2448,2005-06-18,06,2005,308,1642,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
4753,2005-07-08,07,2005,391,1642,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
11457,2005-08-02,08,2005,379,1642,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
14078,2005-08-20,08,2005,396,1642,1,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
4561,2005-07-08,07,2005,500,1643,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
7553,2005-07-27,07,2005,275,1643,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
13701,2005-08-20,08,2005,564,1643,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
2160,2005-06-17,06,2005,32,1644,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
5216,2005-07-09,07,2005,515,1644,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
8000,2005-07-28,07,2005,212,1644,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
13456,2005-08-20,08,2005,13,1644,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
11020,2005-08-02,08,2005,242,1645,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
12636,2005-08-18,08,2005,380,1645,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
9953,2005-07-31,07,2005,211,1646,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
15225,2005-08-22,08,2005,224,1646,2,358,1,5,0.99,163,R,"Trailers,Behind the Scenes",4
554,2005-05-28,05,2005,376,1951,2,425,1,6,0.99,88,R,"Behind the Scenes",4
1402,2005-06-15,06,2005,381,1951,2,425,1,6,0.99,88,R,"Behind the Scenes",4
5936,2005-07-10,07,2005,522,1951,2,425,1,6,0.99,88,R,"Behind the Scenes",4
9962,2005-07-31,07,2005,576,1951,2,425,1,6,0.99,88,R,"Behind the Scenes",4
13670,2005-08-20,08,2005,147,1951,2,425,1,6,0.99,88,R,"Behind the Scenes",4
3069,2005-06-20,06,2005,237,1952,2,425,1,6,0.99,88,R,"Behind the Scenes",4
5423,2005-07-09,07,2005,440,1952,2,425,1,6,0.99,88,R,"Behind the Scenes",4
8592,2005-07-29,07,2005,271,1952,2,425,1,6,0.99,88,R,"Behind the Scenes",4
13039,2005-08-19,08,2005,370,1952,2,425,1,6,0.99,88,R,"Behind the Scenes",4
1974,2005-06-17,06,2005,111,1979,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
4175,2005-07-07,07,2005,8,1979,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
10060,2005-07-31,07,2005,42,1979,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
13529,2005-08-20,08,2005,193,1979,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
5824,2005-07-10,07,2005,449,1980,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
10550,2005-08-01,08,2005,129,1980,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
11787,2005-08-17,08,2005,195,1980,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
7754,2005-07-28,07,2005,138,1981,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
14785,2005-08-22,08,2005,560,1981,1,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
3176,2005-06-20,06,2005,371,1982,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
5803,2005-07-10,07,2005,244,1982,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
9018,2005-07-30,07,2005,218,1982,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
14810,2005-08-22,08,2005,78,1982,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
50,2005-05-25,05,2005,18,1983,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
2198,2005-06-18,06,2005,109,1983,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
4277,2005-07-07,07,2005,106,1983,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
9405,2005-07-30,07,2005,463,1983,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
15096,2005-08-22,08,2005,33,1983,2,432,1,4,2.99,139,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",4
126,2005-05-25,05,2005,439,2047,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
2829,2005-06-19,06,2005,341,2047,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
6465,2005-07-12,07,2005,207,2047,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
8406,2005-07-29,07,2005,274,2047,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
11496,2006-02-14,02,2006,155,2047,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
1155,2005-05-31,05,2005,251,2048,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
3094,2005-06-20,06,2005,114,2048,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
6318,2005-07-11,07,2005,425,2048,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
9287,2005-07-30,07,2005,551,2048,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
12443,2005-08-18,08,2005,233,2048,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
3406,2005-06-21,06,2005,203,2049,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
6598,2005-07-12,07,2005,532,2049,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
10727,2005-08-01,08,2005,16,2049,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
14806,2005-08-22,08,2005,231,2049,1,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
2186,2005-06-18,06,2005,204,2050,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
6128,2005-07-11,07,2005,18,2050,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
11277,2005-08-02,08,2005,68,2050,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
15677,2005-08-23,08,2005,109,2050,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
4904,2005-07-08,07,2005,173,2051,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
7581,2005-07-27,07,2005,166,2051,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
15647,2005-08-23,08,2005,251,2051,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
1102,2005-05-31,05,2005,115,2052,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
1636,2005-06-16,06,2005,574,2052,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
4011,2005-07-07,07,2005,20,2052,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
7801,2005-07-28,07,2005,9,2052,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
15410,2005-08-22,08,2005,403,2052,2,445,1,5,2.99,100,G,"Trailers,Deleted Scenes",4
4469,2005-07-08,07,2005,192,2173,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
8153,2005-07-28,07,2005,347,2173,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
13400,2005-08-19,08,2005,179,2173,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
2791,2005-06-19,06,2005,299,2174,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
4328,2005-07-07,07,2005,264,2174,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
10958,2005-08-02,08,2005,160,2174,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
14125,2005-08-21,08,2005,265,2174,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
2375,2005-06-18,06,2005,259,2175,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
5775,2005-07-10,07,2005,325,2175,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
8075,2005-07-28,07,2005,61,2175,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
15792,2005-08-23,08,2005,581,2175,2,469,1,7,4.99,46,PG,"Commentaries,Behind the Scenes",4
7516,2005-07-27,07,2005,134,2178,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
14178,2005-08-21,08,2005,524,2178,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
401,2005-05-27,05,2005,46,2179,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
3014,2005-06-20,06,2005,434,2179,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
5027,2005-07-09,07,2005,109,2179,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
8746,2005-07-29,07,2005,275,2179,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
15145,2005-08-22,08,2005,2,2179,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
612,2005-05-28,05,2005,161,2180,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
2816,2005-06-19,06,2005,94,2180,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
5363,2005-07-09,07,2005,425,2180,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
8769,2005-07-29,07,2005,588,2180,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
15718,2005-08-23,08,2005,276,2180,1,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
89,2005-05-25,05,2005,499,2181,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
2651,2005-06-19,06,2005,576,2181,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
3778,2005-07-06,07,2005,122,2181,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
11251,2005-08-02,08,2005,532,2181,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
14340,2005-08-21,08,2005,230,2181,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
6852,2005-07-12,07,2005,75,2182,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
8314,2005-07-29,07,2005,118,2182,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
15212,2005-08-22,08,2005,562,2182,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
10016,2005-07-31,07,2005,478,2183,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
13984,2005-08-20,08,2005,473,2183,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
3117,2005-06-20,06,2005,31,2184,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
6550,2005-07-12,07,2005,112,2184,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
8748,2005-07-29,07,2005,237,2184,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
15727,2005-08-23,08,2005,416,2184,2,471,1,7,2.99,84,NC-17,"Trailers,Commentaries",4
3108,2005-06-20,06,2005,189,2218,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
4524,2005-07-08,07,2005,185,2218,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
7752,2005-07-28,07,2005,209,2218,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
14571,2005-08-21,08,2005,296,2218,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
3373,2005-06-21,06,2005,316,2219,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
3501,2005-07-06,07,2005,270,2219,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
9571,2005-07-31,07,2005,1,2219,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
12957,2005-08-19,08,2005,512,2219,1,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
4487,2005-07-08,07,2005,360,2220,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
9029,2005-07-30,07,2005,52,2220,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
11795,2005-08-17,08,2005,565,2220,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
88,2005-05-25,05,2005,53,2221,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
1191,2005-06-15,06,2005,291,2221,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
5306,2005-07-09,07,2005,409,2221,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
11233,2005-08-02,08,2005,266,2221,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
15517,2005-08-23,08,2005,187,2221,2,480,1,3,2.99,84,R,"Trailers,Commentaries,Deleted Scenes",4
7721,2005-07-28,07,2005,83,2228,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
13810,2005-08-20,08,2005,450,2228,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
2596,2005-06-19,06,2005,80,2229,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
6621,2005-07-12,07,2005,561,2229,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
8121,2005-07-28,07,2005,363,2229,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
11688,2005-08-17,08,2005,82,2229,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
1266,2005-06-15,06,2005,96,2230,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
4733,2005-07-08,07,2005,93,2230,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
9849,2005-07-31,07,2005,429,2230,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
11761,2005-08-17,08,2005,13,2230,1,482,1,3,0.99,102,R,"Trailers,Commentaries",4
10243,2005-08-01,08,2005,132,2236,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
13708,2005-08-20,08,2005,218,2236,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
9030,2005-07-30,07,2005,367,2237,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
11564,2005-08-17,08,2005,332,2237,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
4902,2005-07-08,07,2005,554,2238,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
10254,2005-08-01,08,2005,416,2238,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
12287,2005-08-18,08,2005,136,2238,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
10638,2005-08-01,08,2005,132,2239,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
14069,2005-08-20,08,2005,197,2239,1,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
4638,2005-07-08,07,2005,305,2240,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
10577,2005-08-01,08,2005,428,2240,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
12474,2005-08-18,08,2005,78,2240,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
5253,2005-07-09,07,2005,532,2241,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
7824,2005-07-28,07,2005,153,2241,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
15746,2005-08-23,08,2005,246,2241,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
378,2005-05-27,05,2005,53,2242,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
2076,2005-06-17,06,2005,217,2242,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
5267,2005-07-09,07,2005,233,2242,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
10177,2005-07-31,07,2005,279,2242,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
13307,2005-08-19,08,2005,547,2242,2,484,1,3,2.99,172,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",4
3323,2005-06-21,06,2005,272,2252,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
6864,2005-07-12,07,2005,38,2252,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
8749,2005-07-29,07,2005,456,2252,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
12128,2005-08-17,08,2005,415,2252,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
417,2005-05-27,05,2005,475,2253,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
1656,2005-06-16,06,2005,31,2253,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
6471,2005-07-12,07,2005,397,2253,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
11025,2005-08-02,08,2005,419,2253,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
11836,2005-08-17,08,2005,198,2253,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
2609,2005-06-19,06,2005,383,2254,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
3948,2005-07-06,07,2005,161,2254,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
10448,2005-08-01,08,2005,311,2254,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
15440,2005-08-23,08,2005,559,2254,2,487,1,6,4.99,124,PG-13,"Trailers,Commentaries",4
7409,2005-07-27,07,2005,585,2352,1,512,1,5,4.99,110,PG-13,Trailers,4
14046,2005-08-20,08,2005,524,2352,1,512,1,5,4.99,110,PG-13,Trailers,4
2447,2005-06-18,06,2005,523,2353,1,512,1,5,4.99,110,PG-13,Trailers,4
5335,2005-07-09,07,2005,588,2353,1,512,1,5,4.99,110,PG-13,Trailers,4
9227,2005-07-30,07,2005,522,2353,1,512,1,5,4.99,110,PG-13,Trailers,4
14427,2005-08-21,08,2005,163,2353,1,512,1,5,4.99,110,PG-13,Trailers,4
4958,2005-07-08,07,2005,346,2354,2,512,1,5,4.99,110,PG-13,Trailers,4
8670,2005-07-29,07,2005,446,2354,2,512,1,5,4.99,110,PG-13,Trailers,4
12491,2005-08-18,08,2005,247,2354,2,512,1,5,4.99,110,PG-13,Trailers,4
10295,2005-08-01,08,2005,123,2355,2,512,1,5,4.99,110,PG-13,Trailers,4
14754,2005-08-21,08,2005,137,2355,2,512,1,5,4.99,110,PG-13,Trailers,4
1309,2005-06-15,06,2005,200,2356,2,512,1,5,4.99,110,PG-13,Trailers,4
5450,2005-07-09,07,2005,328,2356,2,512,1,5,4.99,110,PG-13,Trailers,4
10964,2005-08-02,08,2005,36,2356,2,512,1,5,4.99,110,PG-13,Trailers,4
14116,2005-08-21,08,2005,142,2356,2,512,1,5,4.99,110,PG-13,Trailers,4
7465,2005-07-27,07,2005,115,2357,2,512,1,5,4.99,110,PG-13,Trailers,4
12525,2005-08-18,08,2005,96,2357,2,512,1,5,4.99,110,PG-13,Trailers,4
6396,2005-07-11,07,2005,507,2394,1,523,1,7,0.99,174,R,Commentaries,4
8876,2005-07-30,07,2005,579,2394,1,523,1,7,0.99,174,R,Commentaries,4
12519,2005-08-18,08,2005,203,2394,1,523,1,7,0.99,174,R,Commentaries,4
158,2005-05-26,05,2005,354,2395,1,523,1,7,0.99,174,R,Commentaries,4
2140,2005-06-17,06,2005,56,2395,1,523,1,7,0.99,174,R,Commentaries,4
5701,2005-07-10,07,2005,91,2395,1,523,1,7,0.99,174,R,Commentaries,4
7354,2005-07-27,07,2005,598,2395,1,523,1,7,0.99,174,R,Commentaries,4
12469,2005-08-18,08,2005,237,2395,1,523,1,7,0.99,174,R,Commentaries,4
6460,2005-07-12,07,2005,371,2402,1,525,1,4,0.99,140,R,"Deleted Scenes",4
8193,2005-07-28,07,2005,15,2402,1,525,1,4,0.99,140,R,"Deleted Scenes",4
13821,2005-08-20,08,2005,355,2402,1,525,1,4,0.99,140,R,"Deleted Scenes",4
1661,2005-06-16,06,2005,508,2403,1,525,1,4,0.99,140,R,"Deleted Scenes",4
6273,2005-07-11,07,2005,152,2403,1,525,1,4,0.99,140,R,"Deleted Scenes",4
10257,2005-08-01,08,2005,543,2403,1,525,1,4,0.99,140,R,"Deleted Scenes",4
14407,2005-08-21,08,2005,500,2403,1,525,1,4,0.99,140,R,"Deleted Scenes",4
8786,2005-07-29,07,2005,533,2404,1,525,1,4,0.99,140,R,"Deleted Scenes",4
13183,2005-08-19,08,2005,301,2404,1,525,1,4,0.99,140,R,"Deleted Scenes",4
7172,2005-07-27,07,2005,362,2405,1,525,1,4,0.99,140,R,"Deleted Scenes",4
14850,2005-08-22,08,2005,435,2405,1,525,1,4,0.99,140,R,"Deleted Scenes",4
2002,2005-06-17,06,2005,514,2406,2,525,1,4,0.99,140,R,"Deleted Scenes",4
4770,2005-07-08,07,2005,573,2406,2,525,1,4,0.99,140,R,"Deleted Scenes",4
8937,2005-07-30,07,2005,544,2406,2,525,1,4,0.99,140,R,"Deleted Scenes",4
15477,2005-08-23,08,2005,142,2406,2,525,1,4,0.99,140,R,"Deleted Scenes",4
3168,2005-06-20,06,2005,446,2407,2,525,1,4,0.99,140,R,"Deleted Scenes",4
4223,2005-07-07,07,2005,405,2407,2,525,1,4,0.99,140,R,"Deleted Scenes",4
6984,2005-07-27,07,2005,297,2407,2,525,1,4,0.99,140,R,"Deleted Scenes",4
11834,2005-08-17,08,2005,261,2407,2,525,1,4,0.99,140,R,"Deleted Scenes",4
71,2005-05-25,05,2005,100,2408,2,525,1,4,0.99,140,R,"Deleted Scenes",4
2753,2005-06-19,06,2005,23,2408,2,525,1,4,0.99,140,R,"Deleted Scenes",4
4330,2005-07-07,07,2005,408,2408,2,525,1,4,0.99,140,R,"Deleted Scenes",4
10523,2005-08-01,08,2005,34,2408,2,525,1,4,0.99,140,R,"Deleted Scenes",4
13295,2006-02-14,02,2006,229,2408,2,525,1,4,0.99,140,R,"Deleted Scenes",4
5266,2005-07-09,07,2005,222,2409,2,525,1,4,0.99,140,R,"Deleted Scenes",4
9549,2005-07-31,07,2005,63,2409,2,525,1,4,0.99,140,R,"Deleted Scenes",4
12148,2005-08-18,08,2005,254,2409,2,525,1,4,0.99,140,R,"Deleted Scenes",4
