film_id,r_month,r_year,rental_duration,rental_rate,length,rating,special_features,category_id,rented_last_month
510,06,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,07,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,07,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,08,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,05,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,06,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,07,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,08,2005,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
510,02,2006,6,4.99,181,G,"Deleted Scenes,Behind the Scenes",2,1
541,07,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,08,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,08,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,06,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,07,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,07,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
541,08,2005,5,2.99,74,NC-17,"Trailers,Behind the Scenes",2,0
564,07,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,07,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,08,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,06,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,07,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,08,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,08,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,05,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,06,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,07,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,07,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
564,08,2005,4,2.99,161,PG,"Commentaries,Behind the Scenes",2,0
569,05,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,06,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,07,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,07,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,08,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,08,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
569,08,2005,7,2.99,147,G,"Trailers,Commentaries,Deleted Scenes",2,0
582,05,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,06,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,07,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,08,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,08,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,06,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,07,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,07,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
582,08,2005,3,2.99,162,PG-13,"Trailers,Deleted Scenes",2,0
583,05,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,06,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,08,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,06,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,08,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,08,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,05,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,06,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,08,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,07,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
583,08,2005,3,4.99,164,PG-13,"Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,06,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,05,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,06,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,07,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
615,08,2005,6,2.99,180,PG-13,"Commentaries,Behind the Scenes",2,0
644,06,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,06,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,06,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,06,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,07,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
644,08,2005,7,2.99,115,PG,"Behind the Scenes",2,0
649,06,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,06,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,05,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,06,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,05,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,06,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,07,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
649,08,2005,4,2.99,85,R,"Commentaries,Deleted Scenes,Behind the Scenes",2,0
651,05,2005,3,0.99,84,PG-13,Trailers,2,0
651,06,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,05,2005,3,0.99,84,PG-13,Trailers,2,0
651,06,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,06,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,07,2005,3,0.99,84,PG-13,Trailers,2,0
651,08,2005,3,0.99,84,PG-13,Trailers,2,0
690,05,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,06,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,06,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,07,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
690,08,2005,7,2.99,185,PG-13,"Trailers,Commentaries,Behind the Scenes",2,0
692,07,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,07,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,08,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,05,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,06,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,07,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,07,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,08,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,07,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,08,2005,3,2.99,179,G,"Behind the Scenes",2,0
692,08,2005,3,2.99,179,G,"Behind the Scenes",2,0
693,05,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,06,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,05,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,06,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,07,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
693,08,2005,5,2.99,115,PG,"Trailers,Commentaries",2,0
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,02,2006,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,07,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,06,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,07,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,07,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,05,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,06,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,07,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,07,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
696,08,2005,6,0.99,114,NC-17,"Deleted Scenes",2,1
703,05,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,06,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,07,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,07,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,08,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,07,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,07,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
703,08,2005,6,4.99,100,PG,"Trailers,Commentaries,Deleted Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,06,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,05,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,06,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,07,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
743,08,2005,7,0.99,60,PG,"Trailers,Deleted Scenes,Behind the Scenes",2,0
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,08,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,02,2006,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,06,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,08,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,08,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,05,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,06,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,08,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,05,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,06,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,07,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
805,08,2005,5,4.99,64,G,"Trailers,Deleted Scenes,Behind the Scenes",2,1
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,05,2005,3,0.99,62,G,Trailers,2,0
816,06,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,06,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,05,2005,3,0.99,62,G,Trailers,2,0
816,06,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
816,07,2005,3,0.99,62,G,Trailers,2,0
816,08,2005,3,0.99,62,G,Trailers,2,0
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,02,2006,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,08,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,06,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,08,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,08,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,02,2006,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,07,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
820,08,2005,3,2.99,184,NC-17,"Commentaries,Behind the Scenes",2,1
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,05,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,06,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,06,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,06,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,05,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,06,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,07,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
849,08,2005,6,0.99,57,NC-17,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,05,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,06,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,07,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
859,08,2005,3,4.99,114,PG,"Trailers,Commentaries,Behind the Scenes",2,0
865,05,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,06,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,06,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,06,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,05,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,06,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,08,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
865,07,2005,3,4.99,135,PG-13,"Behind the Scenes",2,0
